<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.18	15:06:00	4946.41	4951.93	4946.41	4951.93	411	0	24
2026.02.18	15:07:00	4951.93	4958.72	4951.60	4955.67	695	0	24
2026.02.18	15:08:00	4955.67	4958.07	4955.67	4957.58	360	0	23
2026.02.18	15:09:00	4957.55	4957.55	4954.91	4955.22	355	0	22
2026.02.18	15:10:00	4955.22	4958.38	4953.90	4957.90	364	0	21
2026.02.18	15:11:00	4957.90	4958.19	4956.94	4957.76	246	0	20
2026.02.18	15:12:00	4957.76	4958.29	4956.76	4957.79	225	0	18
2026.02.18	15:13:00	4957.79	4958.15	4955.73	4957.28	365	0	18
2026.02.18	15:14:00	4957.29	4958.16	4955.93	4957.61	307	0	18
2026.02.18	15:15:00	4957.61	4959.01	4957.12	4958.02	387	0	17
2026.02.18	15:16:00	4958.07	4958.95	4957.71	4958.19	273	0	17
2026.02.18	15:17:00	4958.19	4958.96	4955.96	4956.80	294	0	17
2026.02.18	15:18:00	4956.80	4957.44	4955.92	4956.66	218	0	17
2026.02.18	15:19:00	4956.66	4956.66	4955.32	4955.83	231	0	16
2026.02.18	15:20:00	4955.83	4957.49	4954.22	4956.79	339	0	16
2026.02.18	15:21:00	4956.79	4958.98	4956.77	4957.20	361	0	16
2026.02.18	15:22:00	4957.20	4957.34	4954.02	4954.03	269	0	18
2026.02.18	15:23:00	4954.03	4955.35	4953.07	4954.73	346	0	17
2026.02.18	15:24:00	4954.73	4955.53	4952.45	4955.43	336	0	19
2026.02.18	15:25:00	4955.43	4957.56	4953.84	4956.87	284	0	19
2026.02.18	15:26:00	4956.87	4959.12	4956.87	4958.84	264	0	18
2026.02.18	15:27:00	4958.84	4959.25	4957.72	4957.79	227	0	16
2026.02.18	15:28:00	4957.79	4957.79	4955.71	4956.77	250	0	16
2026.02.18	15:29:00	4956.77	4957.56	4955.92	4956.49	188	0	16
2026.02.18	15:30:00	4956.49	4958.44	4955.42	4958.02	353	0	16
2026.02.18	15:31:00	4958.02	4959.11	4957.29	4958.09	235	0	19
2026.02.18	15:32:00	4958.09	4958.40	4955.96	4956.47	270	0	17
2026.02.18	15:33:00	4956.47	4957.97	4956.30	4957.26	234	0	17
2026.02.18	15:34:00	4957.26	4959.25	4955.76	4957.19	361	0	17
2026.02.18	15:35:00	4957.19	4959.48	4957.18	4959.32	397	0	20
2026.02.18	15:36:00	4959.32	4967.48	4959.05	4967.44	717	0	22
2026.02.18	15:37:00	4967.45	4969.10	4964.85	4964.85	532	0	26
2026.02.18	15:38:00	4964.85	4964.85	4961.74	4963.31	401	0	26
2026.02.18	15:39:00	4963.31	4963.31	4961.89	4961.91	279	0	26
2026.02.18	15:40:00	4961.91	4962.65	4957.47	4957.48	400	0	24
2026.02.18	15:41:00	4957.47	4958.26	4955.41	4956.07	429	0	24
2026.02.18	15:42:00	4956.07	4956.09	4953.69	4955.89	412	0	23
2026.02.18	15:43:00	4955.89	4955.89	4952.73	4953.80	275	0	22
2026.02.18	15:44:00	4953.80	4956.05	4952.28	4956.05	333	0	22
2026.02.18	15:45:00	4956.05	4956.70	4950.69	4951.89	412	0	22
2026.02.18	15:46:00	4951.89	4953.82	4951.63	4952.92	231	0	21
2026.02.18	15:47:00	4952.92	4953.42	4952.21	4953.09	179	0	17
2026.02.18	15:48:00	4953.09	4954.26	4952.83	4953.88	205	0	16
2026.02.18	15:49:00	4953.88	4955.18	4952.87	4953.48	298	0	16
2026.02.18	15:50:00	4953.49	4953.71	4951.15	4953.69	311	0	16
2026.02.18	15:51:00	4953.69	4954.96	4951.99	4952.61	321	0	16
2026.02.18	15:52:00	4952.61	4952.84	4949.87	4950.06	290	0	16
2026.02.18	15:53:00	4950.06	4951.19	4949.72	4950.93	210	0	16
2026.02.18	15:54:00	4950.93	4952.28	4950.43	4951.03	212	0	16
2026.02.18	15:55:00	4951.03	4954.05	4950.87	4953.95	265	0	16
2026.02.18	15:56:00	4953.95	4954.30	4951.82	4952.06	246	0	16
2026.02.18	15:57:00	4952.06	4952.19	4949.08	4952.13	249	0	16
2026.02.18	15:58:00	4952.13	4953.69	4952.01	4952.25	197	0	16
2026.02.18	15:59:00	4952.25	4955.85	4952.23	4954.39	261	0	16
2026.02.18	16:00:00	4954.39	4955.56	4953.95	4954.00	371	0	16
2026.02.18	16:01:00	4954.00	4956.70	4954.00	4956.47	280	0	16
2026.02.18	16:02:00	4956.47	4958.43	4955.80	4958.43	325	0	16
2026.02.18	16:03:00	4958.43	4961.29	4957.26	4957.39	366	0	16
2026.02.18	16:04:00	4957.39	4959.29	4956.65	4958.72	252	0	16
2026.02.18	16:05:00	4958.72	4958.76	4955.50	4956.80	356	0	16
2026.02.18	16:06:00	4956.80	4957.90	4954.13	4955.32	284	0	18
2026.02.18	16:07:00	4955.32	4958.00	4955.32	4957.04	252	0	20
2026.02.18	16:08:00	4957.03	4957.05	4954.23	4955.27	210	0	19
2026.02.18	16:09:00	4955.27	4956.32	4954.65	4954.65	197	0	17
2026.02.18	16:10:00	4954.65	4954.91	4953.06	4953.31	162	0	16
2026.02.18	16:11:00	4953.31	4953.81	4952.32	4952.69	179	0	16
2026.02.18	16:12:00	4952.69	4954.35	4952.68	4953.77	164	0	16
2026.02.18	16:13:00	4953.77	4958.87	4953.77	4958.27	223	0	16
2026.02.18	16:14:00	4958.27	4959.96	4957.40	4958.48	298	0	16
2026.02.18	16:15:00	4958.48	4960.92	4956.96	4960.54	346	0	16
2026.02.18	16:16:00	4960.52	4961.42	4959.23	4959.44	255	0	17
2026.02.18	16:17:00	4959.44	4960.42	4959.39	4959.78	180	0	16
2026.02.18	16:18:00	4959.78	4960.62	4959.31	4959.67	252	0	16
2026.02.18	16:19:00	4959.67	4960.27	4959.28	4959.46	198	0	16
2026.02.18	16:20:00	4959.46	4959.46	4956.85	4958.46	338	0	16
2026.02.18	16:21:00	4958.46	4960.12	4957.03	4959.08	287	0	16
2026.02.18	16:22:00	4959.08	4959.08	4956.14	4957.17	254	0	16
2026.02.18	16:23:00	4957.17	4957.18	4955.51	4955.74	224	0	16
2026.02.18	16:24:00	4955.74	4956.91	4955.59	4956.73	223	0	16
2026.02.18	16:25:00	4956.73	4959.01	4956.21	4959.01	221	0	16
2026.02.18	16:26:00	4959.01	4960.22	4956.59	4960.10	188	0	16
2026.02.18	16:27:00	4960.10	4963.61	4959.74	4961.64	266	0	16
2026.02.18	16:28:00	4961.64	4963.49	4960.77	4962.49	342	0	19
2026.02.18	16:29:00	4962.49	4963.44	4960.44	4960.84	280	0	21
2026.02.18	16:30:00	4960.84	4961.43	4955.55	4960.37	945	0	22
2026.02.18	16:31:00	4960.37	4967.98	4960.36	4967.77	976	0	26
2026.02.18	16:32:00	4967.77	4978.79	4966.23	4974.48	989	0	26
2026.02.18	16:33:00	4974.67	4976.73	4969.72	4970.79	771	0	26
2026.02.18	16:34:00	4970.79	4974.65	4969.96	4969.96	639	0	26
2026.02.18	16:35:00	4969.96	4977.88	4969.51	4976.84	764	0	26
2026.02.18	16:36:00	4976.84	4982.24	4973.30	4982.24	735	0	26
2026.02.18	16:37:00	4982.23	4983.50	4976.98	4979.79	822	0	26
2026.02.18	16:38:00	4979.78	4985.42	4979.36	4984.48	776	0	25
2026.02.18	16:39:00	4984.49	4985.55	4982.00	4983.85	839	0	24
2026.02.18	16:40:00	4983.74	4985.05	4980.81	4981.68	688	0	24
2026.02.18	16:41:00	4981.68	4985.48	4980.77	4980.87	599	0	23
2026.02.18	16:42:00	4980.87	4985.02	4980.35	4981.30	594	0	23
2026.02.18	16:43:00	4981.30	4983.85	4981.29	4982.10	550	0	22
2026.02.18	16:44:00	4982.14	4986.19	4978.98	4981.82	623	0	22
2026.02.18	16:45:00	4981.82	4985.15	4980.40	4983.68	610	0	24
2026.02.18	16:46:00	4983.68	4988.72	4982.78	4985.34	733	0	23
2026.02.18	16:47:00	4985.34	4989.09	4985.04	4986.52	645	0	22
2026.02.18	16:48:00	4986.52	4987.82	4981.89	4983.55	635	0	22
2026.02.18	16:49:00	4983.55	4985.82	4981.24	4984.17	564	0	21
2026.02.18	16:50:00	4984.17	4989.25	4984.17	4987.60	612	0	21
2026.02.18	16:51:00	4987.60	4990.49	4986.92	4990.03	648	0	20
2026.02.18	16:52:00	4990.03	4993.53	4989.11	4993.53	770	0	20
2026.02.18	16:53:00	4993.53	4993.81	4991.25	4991.28	390	0	19
2026.02.18	16:54:00	4991.28	4994.31	4990.46	4992.97	360	0	18
2026.02.18	16:55:00	4992.97	4993.64	4990.76	4992.04	581	0	17
2026.02.18	16:56:00	4992.04	4992.56	4990.46	4992.19	432	0	16
2026.02.18	16:57:00	4992.19	4993.92	4990.75	4993.91	514	0	16
2026.02.18	16:58:00	4993.91	4994.23	4991.74	4992.43	511	0	16
2026.02.18	16:59:00	4992.43	4993.74	4991.59	4991.76	469	0	16
2026.02.18	17:00:00	4991.76	4994.75	4991.61	4993.84	711	0	16
2026.02.18	17:01:00	4993.84	5000.40	4992.93	4999.50	669	0	16
2026.02.18	17:02:00	4999.51	4999.60	4995.35	4997.72	678	0	16
2026.02.18	17:03:00	4997.72	5006.86	4997.60	5006.80	641	0	16
2026.02.18	17:04:00	5006.80	5008.02	5002.50	5003.81	765	0	18
2026.02.18	17:05:00	5003.81	5006.22	5002.51	5006.18	544	0	20
2026.02.18	17:06:00	5006.18	5006.26	5001.41	5002.30	481	0	20
2026.02.18	17:07:00	5002.29	5004.10	4994.64	4995.87	627	0	19
2026.02.18	17:08:00	4995.88	4999.64	4995.88	4998.31	441	0	19
2026.02.18	17:09:00	4998.31	4999.53	4997.79	4998.40	327	0	16
2026.02.18	17:10:00	4998.40	5000.79	4998.00	4998.22	411	0	16
2026.02.18	17:11:00	4998.22	4998.47	4994.67	4998.38	502	0	16
2026.02.18	17:12:00	4998.38	4998.93	4996.93	4998.73	430	0	16
2026.02.18	17:13:00	4998.73	5001.26	4998.17	5000.45	332	0	16
2026.02.18	17:14:00	5000.46	5004.82	5000.39	5004.08	414	0	16
2026.02.18	17:15:00	5004.08	5004.74	5001.85	5003.45	453	0	16
2026.02.18	17:16:00	5003.45	5008.96	5002.03	5007.82	903	0	16
2026.02.18	17:17:00	5007.82	5008.13	5002.39	5002.45	628	0	16
2026.02.18	17:18:00	5002.45	5003.72	5000.48	5001.25	537	0	16
2026.02.18	17:19:00	5001.31	5005.26	5001.28	5005.22	500	0	16
2026.02.18	17:20:00	5005.22	5007.43	5004.29	5004.30	396	0	16
2026.02.18	17:21:00	5004.30	5004.86	5003.44	5003.49	361	0	16
2026.02.18	17:22:00	5003.49	5004.11	5002.10	5003.89	275	0	16
2026.02.18	17:23:00	5003.89	5006.20	5003.78	5006.14	318	0	16
2026.02.18	17:24:00	5006.14	5006.78	5003.27	5005.53	337	0	16
2026.02.18	17:25:00	5005.53	5006.73	5003.17	5003.31	414	0	16
2026.02.18	17:26:00	5003.31	5007.49	5003.19	5007.42	382	0	16
2026.02.18	17:27:00	5007.42	5007.43	5005.20	5005.89	324	0	16
2026.02.18	17:28:00	5005.89	5005.95	5002.93	5003.93	280	0	16
2026.02.18	17:29:00	5003.93	5004.94	5003.78	5004.77	341	0	16
2026.02.18	17:30:00	5004.77	5005.25	5001.48	5001.63	465	0	16
2026.02.18	17:31:00	5001.66	5002.43	5000.16	5001.60	414	0	16
2026.02.18	17:32:00	5001.60	5004.55	5001.60	5004.47	366	0	16
2026.02.18	17:33:00	5004.47	5004.84	5002.80	5003.50	407	0	16
2026.02.18	17:34:00	5003.50	5003.72	5001.23	5001.74	452	0	16
2026.02.18	17:35:00	5001.74	5003.95	5000.36	5003.56	564	0	16
2026.02.18	17:36:00	5003.56	5004.02	5000.79	5000.92	413	0	16
2026.02.18	17:37:00	5000.92	5001.84	4999.69	5001.27	459	0	16
2026.02.18	17:38:00	5001.27	5004.06	4998.47	4998.80	596	0	16
2026.02.18	17:39:00	4998.80	4999.41	4997.34	4999.33	401	0	17
2026.02.18	17:40:00	4999.33	5002.38	4998.68	5002.14	424	0	16
2026.02.18	17:41:00	5002.14	5002.56	4999.56	5000.99	396	0	16
2026.02.18	17:42:00	5000.99	5002.73	5000.56	5000.69	369	0	16
2026.02.18	17:43:00	5000.69	5002.26	5000.69	5001.84	397	0	16
2026.02.18	17:44:00	5001.84	5001.95	5000.15	5000.37	242	0	16
2026.02.18	17:45:00	5000.37	5000.53	4996.84	4997.53	446	0	16
2026.02.18	17:46:00	4997.53	4999.56	4996.58	4999.28	301	0	16
2026.02.18	17:47:00	4999.28	4999.28	4996.20	4997.03	349	0	16
2026.02.18	17:48:00	4997.03	4997.77	4996.53	4996.89	268	0	16
2026.02.18	17:49:00	4996.89	4998.46	4996.59	4998.36	301	0	16
2026.02.18	17:50:00	4998.36	4999.32	4997.96	4998.29	272	0	16
2026.02.18	17:51:00	4998.29	4999.19	4997.63	4998.15	210	0	16
2026.02.18	17:52:00	4998.15	4998.76	4996.37	4996.66	275	0	16
2026.02.18	17:53:00	4996.66	4997.81	4995.97	4996.87	299	0	16
2026.02.18	17:54:00	4996.87	4996.96	4995.08	4995.75	293	0	16
2026.02.18	17:55:00	4995.75	4996.56	4995.10	4995.79	292	0	16
2026.02.18	17:56:00	4995.79	4996.99	4995.08	4996.99	236	0	16
2026.02.18	17:57:00	4996.99	4997.02	4995.59	4996.80	294	0	16
2026.02.18	17:58:00	4996.80	4997.61	4995.55	4995.85	392	0	16
2026.02.18	17:59:00	4995.85	4998.19	4995.84	4998.05	254	0	16
2026.02.18	18:00:00	4998.05	4999.51	4997.33	4998.77	308	0	13
2026.02.18	18:01:00	4998.77	4999.66	4997.42	4997.47	400	0	13
2026.02.18	18:02:00	4997.47	5000.06	4996.89	5000.04	270	0	13
2026.02.18	18:03:00	5000.04	5002.59	5000.04	5002.29	383	0	13
2026.02.18	18:04:00	5002.29	5003.22	5002.08	5003.16	344	0	13
2026.02.18	18:05:00	5003.16	5003.17	5001.61	5002.59	359	0	13
2026.02.18	18:06:00	5002.59	5003.10	4999.84	5000.37	436	0	13
2026.02.18	18:07:00	5000.37	5001.70	5000.26	5000.78	230	0	13
2026.02.18	18:08:00	5000.73	5001.10	4999.05	4999.62	229	0	13
2026.02.18	18:09:00	4999.62	5000.94	4998.75	4999.19	351	0	13
2026.02.18	18:10:00	4999.19	5000.02	4998.09	4998.88	307	0	17
2026.02.18	18:11:00	4998.88	5000.87	4998.76	5000.54	262	0	17
2026.02.18	18:12:00	5000.54	5001.01	4998.63	4999.22	334	0	16
2026.02.18	18:13:00	4999.23	4999.23	4997.03	4997.89	362	0	16
2026.02.18	18:14:00	4997.89	4999.96	4997.61	4999.58	322	0	16
2026.02.18	18:15:00	4999.58	4999.59	4997.20	4997.51	331	0	16
2026.02.18	18:16:00	4997.51	4998.19	4996.60	4997.54	346	0	16
2026.02.18	18:17:00	4997.54	5000.01	4996.80	4999.92	354	0	16
2026.02.18	18:18:00	4999.92	5000.08	4998.66	4999.38	269	0	16
2026.02.18	18:19:00	4999.38	4999.45	4997.00	4997.17	255	0	15
2026.02.18	18:20:00	4997.17	4998.10	4995.85	4997.69	379	0	16
2026.02.18	18:21:00	4997.69	4997.72	4995.87	4996.30	353	0	17
2026.02.18	18:22:00	4996.30	4996.41	4991.80	4993.38	419	0	19
2026.02.18	18:23:00	4993.38	4995.49	4993.24	4994.26	394	0	22
2026.02.18	18:24:00	4994.26	4994.61	4992.09	4993.43	316	0	22
2026.02.18	18:25:00	4993.43	4993.62	4991.81	4992.69	280	0	21
2026.02.18	18:26:00	4992.69	4993.11	4991.44	4991.63	218	0	19
2026.02.18	18:27:00	4991.63	4993.91	4991.55	4992.52	383	0	19
2026.02.18	18:28:00	4992.52	4994.77	4991.88	4994.13	334	0	19
2026.02.18	18:29:00	4994.13	4997.22	4993.95	4996.91	328	0	16
2026.02.18	18:30:00	4996.91	4997.07	4994.50	4996.41	348	0	16
2026.02.18	18:31:00	4996.41	4998.98	4996.41	4997.51	373	0	16
2026.02.18	18:32:00	4997.51	4999.63	4996.56	4999.48	361	0	16
2026.02.18	18:33:00	4999.50	5000.59	4998.37	5000.58	265	0	17
2026.02.18	18:34:00	5000.58	5001.18	5000.20	5001.10	334	0	15
2026.02.18	18:35:00	5001.10	5004.56	5000.86	5004.19	508	0	14
2026.02.18	18:36:00	5004.19	5004.58	5002.59	5002.78	338	0	15
2026.02.18	18:37:00	5002.77	5003.72	5000.14	5000.31	449	0	15
2026.02.18	18:38:00	5000.30	5000.98	4999.58	4999.68	314	0	13
2026.02.18	18:39:00	4999.68	5001.70	4999.68	5001.34	332	0	13
2026.02.18	18:40:00	5001.34	5002.68	5001.07	5002.52	417	0	13
2026.02.18	18:41:00	5002.52	5005.84	5002.14	5005.69	541	0	13
2026.02.18	18:42:00	5005.77	5006.72	5004.64	5006.72	400	0	15
2026.02.18	18:43:00	5006.72	5006.72	5004.80	5005.83	368	0	14
2026.02.18	18:44:00	5005.83	5005.83	5004.48	5005.64	398	0	13
2026.02.18	18:45:00	5005.64	5007.40	5005.00	5006.76	419	0	13
2026.02.18	18:46:00	5006.76	5007.11	5005.12	5005.68	348	0	13
2026.02.18	18:47:00	5005.68	5010.30	5004.76	5009.91	425	0	13
2026.02.18	18:48:00	5009.91	5010.87	5007.66	5007.90	482	0	20
2026.02.18	18:49:00	5007.90	5007.90	5004.41	5004.51	443	0	19
2026.02.18	18:50:00	5004.51	5006.57	5004.51	5005.23	394	0	21
2026.02.18	18:51:00	5005.23	5007.25	5005.21	5005.91	311	0	18
2026.02.18	18:52:00	5005.90	5006.04	5004.59	5005.10	297	0	17
2026.02.18	18:53:00	5005.10	5005.96	5004.07	5005.20	300	0	15
2026.02.18	18:54:00	5005.20	5005.22	5003.25	5003.72	356	0	13
2026.02.18	18:55:00	5003.72	5004.38	5002.48	5002.91	343	0	13
2026.02.18	18:56:00	5002.91	5003.69	5001.84	5001.84	335	0	13
2026.02.18	18:57:00	5001.84	5002.16	5000.52	5000.52	264	0	13
2026.02.18	18:58:00	5000.52	5001.73	4999.72	5001.50	275	0	13
2026.02.18	18:59:00	5001.50	5001.82	5000.26	5000.47	277	0	13
2026.02.18	19:00:00	5000.47	5001.76	5000.29	5001.20	307	0	13
2026.02.18	19:01:00	5001.20	5001.47	4999.15	5001.27	294	0	20
2026.02.18	19:02:00	5001.27	5001.46	4999.11	4999.11	377	0	21
2026.02.18	19:03:00	4999.11	4999.34	4996.55	4997.14	312	0	20
2026.02.18	19:04:00	4997.14	4999.86	4997.14	4999.66	251	0	20
2026.02.18	19:05:00	4999.66	5000.67	4998.84	5000.25	300	0	19
2026.02.18	19:06:00	5000.25	5000.55	4998.26	5000.53	282	0	19
2026.02.18	19:07:00	5000.54	5000.54	4997.94	4999.44	295	0	21
2026.02.18	19:08:00	4999.44	4999.83	4998.57	4999.74	266	0	19
2026.02.18	19:09:00	4999.74	5001.00	4999.65	4999.69	379	0	16
2026.02.18	19:10:00	4999.69	4999.73	4997.59	4999.01	322	0	16
2026.02.18	19:11:00	4999.01	4999.61	4998.38	4998.47	267	0	16
2026.02.18	19:12:00	4998.47	4998.85	4996.23	4996.78	362	0	16
2026.02.18	19:13:00	4996.78	4997.99	4996.23	4997.78	309	0	16
2026.02.18	19:14:00	4997.78	4999.71	4997.74	4999.08	295	0	19
2026.02.18	19:15:00	4999.08	5000.06	4998.60	4999.87	245	0	16
2026.02.18	19:16:00	4999.87	5000.08	4999.21	4999.56	258	0	16
2026.02.18	19:17:00	4999.56	4999.56	4997.50	4998.49	303	0	16
2026.02.18	19:18:00	4998.49	4999.41	4997.98	4998.39	299	0	16
2026.02.18	19:19:00	4998.39	4998.74	4997.55	4998.55	340	0	16
2026.02.18	19:20:00	4998.55	5000.56	4998.36	5000.25	275	0	17
2026.02.18	19:21:00	5000.25	5000.27	4999.38	4999.82	210	0	16
2026.02.18	19:22:00	4999.82	5000.80	4999.13	4999.61	209	0	16
2026.02.18	19:23:00	4999.61	4999.75	4998.47	4999.25	208	0	16
2026.02.18	19:24:00	4999.25	4999.82	4999.15	4999.65	154	0	16
2026.02.18	19:25:00	4999.65	4999.65	4998.65	4998.82	206	0	16
2026.02.18	19:26:00	4998.82	4999.10	4997.69	4998.77	285	0	16
2026.02.18	19:27:00	4998.77	4999.40	4998.52	4999.12	166	0	16
2026.02.18	19:28:00	4999.12	4999.68	4998.60	4998.78	176	0	16
2026.02.18	19:29:00	4998.87	4999.44	4998.53	4999.40	212	0	16
2026.02.18	19:30:00	4999.40	4999.43	4997.48	4997.76	272	0	16
2026.02.18	19:31:00	4997.76	4999.99	4997.76	4999.98	232	0	22
2026.02.18	19:32:00	4999.98	4999.98	4997.25	4998.23	227	0	20
2026.02.18	19:33:00	4998.22	4998.22	4995.69	4996.37	199	0	16
2026.02.18	19:34:00	4996.42	4996.52	4993.54	4995.06	289	0	25
2026.02.18	19:35:00	4995.06	4997.55	4995.06	4997.22	237	0	19
2026.02.18	19:36:00	4997.23	4999.18	4996.95	4999.10	253	0	16
2026.02.18	19:37:00	4998.90	4999.19	4997.78	4997.79	191	0	16
2026.02.18	19:38:00	4997.79	4997.79	4994.37	4994.42	274	0	16
2026.02.18	19:39:00	4994.42	4995.12	4993.52	4994.50	390	0	16
2026.02.18	19:40:00	4994.51	4995.72	4993.41	4995.64	437	0	23
2026.02.18	19:41:00	4995.64	4996.86	4995.17	4996.86	339	0	16
2026.02.18	19:42:00	4996.86	4998.01	4996.80	4998.00	320	0	16
2026.02.18	19:43:00	4998.00	4998.09	4997.20	4997.69	242	0	16
2026.02.18	19:44:00	4997.69	4997.77	4997.30	4997.73	164	0	16
2026.02.18	19:45:00	4997.73	5000.22	4997.73	4998.58	295	0	16
2026.02.18	19:46:00	4998.58	4998.78	4997.22	4997.93	191	0	16
2026.02.18	19:47:00	4997.93	4998.89	4997.77	4998.31	155	0	16
2026.02.18	19:48:00	4998.31	4998.63	4997.59	4998.11	151	0	16
2026.02.18	19:49:00	4998.11	4998.70	4998.05	4998.14	175	0	16
2026.02.18	19:50:00	4998.14	4998.64	4997.43	4997.59	206	0	16
2026.02.18	19:51:00	4997.66	4998.37	4997.24	4998.27	152	0	16
2026.02.18	19:52:00	4998.27	4999.42	4997.84	4999.24	182	0	16
2026.02.18	19:53:00	4999.24	4999.62	4998.57	4999.59	174	0	16
2026.02.18	19:54:00	4999.59	4999.72	4998.70	4999.23	243	0	16
2026.02.18	19:55:00	4999.23	4999.95	4998.75	4999.92	212	0	16
2026.02.18	19:56:00	4999.92	5000.66	4999.70	5000.01	241	0	20
2026.02.18	19:57:00	5000.01	5000.84	4999.54	4999.55	252	0	16
2026.02.18	19:58:00	4999.55	4999.94	4998.53	4998.53	218	0	20
2026.02.18	19:59:00	4998.53	4999.27	4997.92	4999.27	240	0	16
2026.02.18	20:00:00	4999.27	5000.37	4999.10	5000.07	274	0	16
2026.02.18	20:01:00	5000.07	5001.87	4999.78	4999.81	265	0	16
2026.02.18	20:02:00	4999.81	5001.59	4998.97	5000.31	391	0	26
2026.02.18	20:03:00	5000.31	5002.08	5000.24	5001.88	247	0	20
2026.02.18	20:04:00	5001.88	5002.81	5001.37	5002.00	174	0	18
2026.02.18	20:05:00	5002.00	5002.70	5001.32	5002.69	184	0	16
2026.02.18	20:06:00	5002.69	5003.22	5001.92	5002.94	202	0	16
2026.02.18	20:07:00	5002.94	5002.95	5001.10	5002.31	186	0	16
2026.02.18	20:08:00	5002.31	5002.55	5000.74	5000.83	157	0	16
2026.02.18	20:09:00	5000.83	5001.07	5000.04	5001.05	187	0	16
2026.02.18	20:10:00	5001.03	5001.19	4999.45	5000.01	270	0	17
2026.02.18	20:11:00	5000.01	5000.18	4999.02	4999.63	282	0	17
2026.02.18	20:12:00	4999.63	5000.77	4999.58	5000.43	332	0	16
2026.02.18	20:13:00	5000.43	5000.46	4998.19	4998.21	283	0	16
2026.02.18	20:14:00	4998.22	4998.84	4997.76	4997.95	249	0	16
2026.02.18	20:15:00	4997.95	4998.46	4997.65	4998.02	237	0	16
2026.02.18	20:16:00	4998.02	4998.34	4997.30	4997.83	280	0	16
2026.02.18	20:17:00	4997.84	4999.28	4997.66	4998.21	256	0	16
2026.02.18	20:18:00	4998.21	4998.21	4996.54	4996.88	229	0	16
2026.02.18	20:19:00	4996.88	4996.97	4993.26	4994.44	257	0	16
2026.02.18	20:20:00	4994.44	4996.40	4994.44	4995.02	278	0	25
2026.02.18	20:21:00	4995.02	4995.51	4994.42	4994.87	272	0	16
2026.02.18	20:22:00	4994.87	4995.21	4994.06	4994.98	257	0	16
2026.02.18	20:23:00	4994.91	4995.58	4994.55	4995.15	410	0	16
2026.02.18	20:24:00	4995.15	4995.44	4993.87	4994.38	643	0	16
2026.02.18	20:25:00	4994.37	4994.44	4989.08	4989.59	625	0	22
2026.02.18	20:26:00	4989.59	4993.24	4989.59	4991.81	412	0	26
2026.02.18	20:27:00	4991.81	4991.99	4988.05	4988.77	377	0	24
2026.02.18	20:28:00	4988.77	4989.70	4988.29	4988.44	351	0	19
2026.02.18	20:29:00	4988.44	4990.66	4986.66	4988.09	706	0	20
2026.02.18	20:30:00	4988.09	4988.60	4985.31	4988.54	471	0	26
2026.02.18	20:31:00	4988.54	4988.95	4985.51	4985.92	369	0	27
2026.02.18	20:32:00	4985.92	4987.56	4982.93	4984.31	438	0	26
2026.02.18	20:33:00	4984.31	4986.48	4983.87	4985.37	299	0	25
2026.02.18	20:34:00	4985.37	4992.29	4985.37	4991.39	447	0	24
2026.02.18	20:35:00	4991.39	4992.42	4990.28	4991.62	401	0	25
2026.02.18	20:36:00	4991.62	4993.07	4991.01	4991.37	356	0	22
2026.02.18	20:37:00	4991.37	4991.37	4989.09	4989.87	348	0	20
2026.02.18	20:38:00	4989.87	4989.87	4982.54	4984.41	571	0	23
2026.02.18	20:39:00	4984.41	4987.27	4983.67	4986.46	479	0	23
2026.02.18	20:40:00	4986.45	4987.07	4986.02	4986.43	224	0	19
2026.02.18	20:41:00	4986.43	4988.05	4986.41	4986.99	251	0	18
2026.02.18	20:42:00	4986.99	4987.16	4982.17	4983.64	391	0	18
2026.02.18	20:43:00	4983.64	4983.66	4980.53	4982.47	487	0	27
2026.02.18	20:44:00	4982.47	4984.48	4982.45	4983.42	414	0	24
2026.02.18	20:45:00	4983.42	4986.35	4983.33	4986.14	540	0	21
2026.02.18	20:46:00	4986.14	4986.51	4985.06	4985.72	527	0	18
2026.02.18	20:47:00	4985.72	4985.72	4984.35	4984.43	390	0	18
2026.02.18	20:48:00	4984.43	4986.52	4984.43	4986.19	301	0	18
2026.02.18	20:49:00	4986.19	4986.19	4982.46	4984.24	355	0	18
2026.02.18	20:50:00	4984.24	4986.79	4983.81	4986.51	325	0	19
2026.02.18	20:51:00	4986.51	4986.58	4984.34	4985.06	321	0	18
2026.02.18	20:52:00	4985.06	4986.24	4984.90	4985.93	321	0	18
2026.02.18	20:53:00	4985.93	4986.28	4983.71	4984.87	346	0	18
2026.02.18	20:54:00	4984.87	4986.09	4983.86	4984.40	443	0	18
2026.02.18	20:55:00	4984.40	4985.34	4983.87	4984.74	321	0	22
2026.02.18	20:56:00	4984.74	4985.63	4984.00	4984.91	233	0	18
2026.02.18	20:57:00	4984.91	4984.91	4984.25	4984.84	210	0	18
2026.02.18	20:58:00	4984.84	4984.95	4984.37	4984.92	123	0	18
2026.02.18	20:59:00	4984.92	4987.76	4983.87	4987.35	338	0	18
2026.02.18	21:00:00	4987.35	4990.38	4984.10	4989.59	381	0	24
2026.02.18	21:01:00	4989.62	4992.33	4989.01	4989.60	449	0	30
2026.02.18	21:02:00	4989.60	4991.81	4989.20	4989.33	300	0	27
