<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.12.27	17:00:00	2070.26	2077.66	2068.98	2077.09	3170	0	2
2023.12.27	17:30:00	2077.12	2081.93	2075.76	2078.92	3392	0	2
2023.12.27	18:00:00	2078.97	2080.79	2076.73	2080.49	2718	0	2
2023.12.27	18:30:00	2080.51	2082.42	2080.28	2081.68	2122	0	2
2023.12.27	19:00:00	2081.68	2081.71	2079.51	2080.97	2294	0	2
2023.12.27	19:30:00	2080.88	2082.50	2080.32	2081.90	2018	0	2
2023.12.27	20:00:00	2081.87	2084.45	2081.52	2081.75	2039	0	2
2023.12.27	20:30:00	2081.75	2081.94	2075.94	2078.49	2079	0	2
2023.12.27	21:00:00	2078.49	2078.65	2076.09	2077.12	1845	0	2
2023.12.27	21:30:00	2077.15	2078.81	2076.77	2077.52	1588	0	2
2023.12.27	22:00:00	2077.62	2077.86	2076.43	2076.79	2302	0	2
2023.12.27	22:30:00	2076.79	2078.24	2076.71	2078.15	1446	0	2
2023.12.27	23:00:00	2078.14	2078.50	2076.67	2076.67	772	0	3
2023.12.27	23:30:00	2076.66	2077.65	2076.65	2077.64	696	0	2
2023.12.28	01:00:00	2077.93	2079.63	2077.44	2078.63	510	0	2
2023.12.28	01:30:00	2078.63	2079.88	2078.19	2079.56	643	0	2
2023.12.28	02:00:00	2079.56	2081.19	2079.52	2080.05	1233	0	2
2023.12.28	02:30:00	2080.05	2080.72	2079.24	2079.76	1257	0	5
2023.12.28	03:00:00	2079.73	2084.04	2079.73	2083.98	1674	0	2
2023.12.28	03:30:00	2083.98	2087.79	2082.74	2087.02	1796	0	2
2023.12.28	04:00:00	2087.02	2087.76	2085.79	2086.59	1737	0	2
2023.12.28	04:30:00	2086.63	2088.44	2085.59	2088.00	1246	0	2
2023.12.28	05:00:00	2087.96	2088.44	2085.97	2086.10	1484	0	2
2023.12.28	05:30:00	2086.10	2087.80	2086.10	2087.28	797	0	6
2023.12.28	06:00:00	2087.28	2087.30	2085.90	2086.74	950	0	2
2023.12.28	06:30:00	2086.74	2087.26	2085.92	2086.56	729	0	6
2023.12.28	07:00:00	2086.56	2087.55	2085.77	2087.39	1074	0	2
2023.12.28	07:30:00	2087.39	2087.44	2084.70	2085.80	1422	0	2
2023.12.28	08:00:00	2085.81	2086.80	2084.44	2084.89	1898	0	2
2023.12.28	08:30:00	2084.89	2086.90	2084.27	2085.83	1258	0	2
2023.12.28	09:00:00	2085.83	2087.57	2085.47	2085.77	1720	0	2
2023.12.28	09:30:00	2085.77	2086.87	2084.03	2086.13	1644	0	2
2023.12.28	10:00:00	2086.19	2086.48	2077.31	2077.52	2707	0	2
2023.12.28	10:30:00	2077.52	2078.74	2076.63	2077.44	2496	0	3
2023.12.28	11:00:00	2077.44	2078.15	2072.88	2074.91	2425	0	2
2023.12.28	11:30:00	2074.91	2078.01	2074.25	2077.00	2430	0	2
2023.12.28	12:00:00	2077.00	2079.28	2077.00	2078.17	1824	0	2
2023.12.28	12:30:00	2078.17	2078.50	2074.77	2077.13	1633	0	5
2023.12.28	13:00:00	2077.25	2078.52	2076.81	2077.46	1753	0	2
2023.12.28	13:30:00	2077.46	2077.69	2075.07	2075.51	1516	0	4
2023.12.28	14:00:00	2075.50	2075.69	2071.48	2074.93	2478	0	2
2023.12.28	14:30:00	2074.85	2076.82	2074.12	2076.56	2551	0	2
2023.12.28	15:00:00	2076.55	2078.39	2075.07	2076.67	2815	0	2
2023.12.28	15:30:00	2077.56	2079.06	2072.04	2072.96	3465	0	2
2023.12.28	16:00:00	2072.98	2076.62	2072.10	2075.25	2466	0	2
2023.12.28	16:30:00	2075.23	2079.43	2072.81	2078.85	3341	0	2
2023.12.28	17:00:00	2078.91	2081.21	2077.13	2079.76	3137	0	2
2023.12.28	17:30:00	2079.76	2080.07	2075.66	2077.28	3387	0	2
2023.12.28	18:00:00	2077.27	2077.36	2073.99	2075.54	3029	0	2
2023.12.28	18:30:00	2075.54	2076.85	2073.15	2074.20	2421	0	2
2023.12.28	19:00:00	2074.44	2075.62	2072.07	2075.55	2224	0	2
2023.12.28	19:30:00	2075.55	2076.13	2074.02	2074.83	1601	0	2
2023.12.28	20:00:00	2074.86	2075.47	2071.72	2073.76	2320	0	2
2023.12.28	20:30:00	2073.76	2074.05	2071.49	2072.77	1620	0	2
2023.12.28	21:00:00	2072.78	2073.17	2068.69	2069.41	1973	0	2
2023.12.28	21:30:00	2069.41	2069.61	2066.02	2068.10	2120	0	2
2023.12.28	22:00:00	2068.06	2068.94	2067.66	2068.44	1719	0	3
2023.12.28	22:30:00	2068.41	2068.85	2065.97	2066.47	1250	0	2
2023.12.28	23:00:00	2066.47	2067.02	2065.91	2066.39	804	0	2
2023.12.28	23:30:00	2066.39	2066.43	2064.64	2065.41	658	0	2
2023.12.29	01:00:00	2066.43	2067.15	2065.71	2066.44	635	0	11
2023.12.29	01:30:00	2066.44	2067.07	2066.04	2066.76	543	0	11
2023.12.29	02:00:00	2066.76	2067.94	2066.44	2067.45	881	0	7
2023.12.29	02:30:00	2067.45	2067.48	2066.05	2066.87	1364	0	2
2023.12.29	03:00:00	2066.87	2069.54	2066.67	2069.42	2199	0	5
2023.12.29	03:30:00	2069.42	2071.40	2068.72	2070.75	1610	0	2
2023.12.29	04:00:00	2070.75	2071.30	2068.40	2069.58	1325	0	2
2023.12.29	04:30:00	2069.58	2069.99	2068.33	2068.69	1392	0	2
2023.12.29	05:00:00	2068.69	2069.68	2067.71	2068.38	1103	0	3
2023.12.29	05:30:00	2068.38	2070.50	2068.31	2069.46	1064	0	2
2023.12.29	06:00:00	2069.46	2070.21	2068.91	2069.15	686	0	2
2023.12.29	06:30:00	2069.15	2070.66	2068.98	2070.01	695	0	8
2023.12.29	07:00:00	2070.01	2071.04	2069.87	2070.58	795	0	2
2023.12.29	07:30:00	2070.57	2072.30	2069.80	2072.27	1285	0	4
2023.12.29	08:00:00	2072.27	2073.12	2071.80	2072.39	1389	0	8
2023.12.29	08:30:00	2072.39	2073.13	2072.16	2072.76	1198	0	6
2023.12.29	09:00:00	2072.80	2074.78	2072.41	2073.23	1203	0	4
2023.12.29	09:30:00	2073.23	2074.20	2071.86	2071.92	1319	0	2
2023.12.29	10:00:00	2072.00	2073.45	2071.27	2071.94	1966	0	3
2023.12.29	10:30:00	2071.94	2072.09	2068.77	2068.78	1765	0	2
2023.12.29	11:00:00	2068.82	2069.77	2067.68	2068.35	1986	0	2
2023.12.29	11:30:00	2068.33	2069.08	2065.47	2065.61	1715	0	2
2023.12.29	12:00:00	2065.59	2065.83	2062.28	2062.51	2169	0	2
2023.12.29	12:30:00	2062.35	2065.27	2061.85	2064.79	1879	0	2
2023.12.29	13:00:00	2064.79	2067.65	2064.79	2065.65	1743	0	2
2023.12.29	13:30:00	2065.64	2068.35	2065.63	2067.74	1814	0	2
2023.12.29	14:00:00	2067.81	2068.90	2066.44	2067.37	1740	0	2
2023.12.29	14:30:00	2067.37	2067.41	2064.51	2065.42	1771	0	2
2023.12.29	15:00:00	2065.40	2066.28	2063.02	2065.45	2088	0	2
2023.12.29	15:30:00	2065.45	2065.54	2058.24	2059.18	2212	0	2
2023.12.29	16:00:00	2059.26	2062.74	2059.02	2060.98	2692	0	2
2023.12.29	16:30:00	2061.01	2065.29	2058.52	2063.02	3523	0	2
2023.12.29	17:00:00	2062.99	2064.82	2061.75	2063.55	3063	0	2
2023.12.29	17:30:00	2063.49	2066.10	2062.59	2064.87	3545	0	2
2023.12.29	18:00:00	2064.82	2068.01	2063.54	2064.65	3396	0	2
2023.12.29	18:30:00	2064.71	2066.94	2063.43	2066.17	2988	0	2
2023.12.29	19:00:00	2066.05	2067.28	2064.51	2066.82	2310	0	2
2023.12.29	19:30:00	2066.82	2068.10	2065.45	2066.56	2320	0	2
2023.12.29	20:00:00	2066.60	2066.60	2061.13	2062.37	3017	0	2
2023.12.29	20:30:00	2062.33	2065.71	2061.93	2064.87	2161	0	2
2023.12.29	21:00:00	2065.04	2065.32	2064.10	2064.93	1649	0	2
2023.12.29	21:30:00	2064.88	2067.82	2064.80	2067.32	1635	0	2
2023.12.29	22:00:00	2067.31	2067.42	2065.18	2065.84	1472	0	2
2023.12.29	22:30:00	2065.84	2065.84	2062.67	2063.19	1448	0	2
2023.12.29	23:00:00	2063.21	2063.60	2062.54	2062.61	718	0	2
2023.12.29	23:30:00	2062.61	2063.32	2062.44	2062.82	629	0	5
2024.01.02	01:00:00	2064.42	2066.46	2064.03	2065.12	758	0	2
2024.01.02	01:30:00	2065.13	2065.47	2063.17	2063.64	721	0	4
2024.01.02	02:00:00	2063.65	2064.96	2062.34	2063.39	1050	0	2
2024.01.02	02:30:00	2063.39	2065.87	2062.98	2065.51	1058	0	2
2024.01.02	03:00:00	2065.51	2069.89	2064.90	2068.49	2172	0	2
2024.01.02	03:30:00	2068.49	2069.09	2066.40	2066.57	1845	0	3
2024.01.02	04:00:00	2066.57	2067.17	2063.99	2066.78	1262	0	2
2024.01.02	04:30:00	2066.78	2068.46	2065.89	2067.91	1359	0	2
2024.01.02	05:00:00	2067.91	2070.02	2066.47	2069.77	1371	0	2
2024.01.02	05:30:00	2069.77	2070.38	2068.67	2069.67	832	0	3
2024.01.02	06:00:00	2069.67	2070.69	2069.00	2069.52	676	0	7
2024.01.02	06:30:00	2069.52	2070.41	2068.98	2069.66	654	0	8
2024.01.02	07:00:00	2069.66	2071.87	2069.54	2071.47	1023	0	3
2024.01.02	07:30:00	2071.47	2074.97	2070.82	2074.55	1366	0	2
2024.01.02	08:00:00	2074.55	2076.77	2072.97	2075.89	1341	0	2
2024.01.02	08:30:00	2075.89	2076.61	2073.83	2074.20	1437	0	2
2024.01.02	09:00:00	2074.16	2076.37	2073.38	2075.31	1857	0	2
2024.01.02	09:30:00	2075.31	2075.79	2073.17	2073.17	1830	0	2
2024.01.02	10:00:00	2073.33	2074.58	2072.31	2072.69	2130	0	2
2024.01.02	10:30:00	2072.72	2074.42	2071.84	2073.33	2092	0	2
2024.01.02	11:00:00	2073.33	2075.65	2073.33	2074.70	1849	0	2
2024.01.02	11:30:00	2074.66	2078.89	2074.61	2077.06	1987	0	2
2024.01.02	12:00:00	2077.06	2077.78	2073.54	2074.66	1647	0	2
2024.01.02	12:30:00	2074.72	2076.58	2074.41	2076.04	1816	0	2
2024.01.02	13:00:00	2076.04	2076.23	2072.87	2075.04	2048	0	2
2024.01.02	13:30:00	2075.04	2075.05	2068.35	2069.25	2377	0	2
2024.01.02	14:00:00	2069.25	2069.46	2065.11	2066.04	2304	0	2
2024.01.02	14:30:00	2066.02	2068.39	2065.61	2067.95	1919	0	2
2024.01.02	15:00:00	2067.95	2068.79	2064.88	2067.11	2938	0	2
2024.01.02	15:30:00	2067.19	2071.08	2064.98	2066.32	3072	0	2
2024.01.02	16:00:00	2066.41	2067.92	2064.65	2065.96	2877	0	2
2024.01.02	16:30:00	2065.88	2070.46	2062.23	2070.41	4312	0	2
2024.01.02	17:00:00	2070.39	2070.73	2064.02	2064.89	3337	0	2
2024.01.02	17:30:00	2064.75	2065.27	2056.02	2059.35	3809	0	2
2024.01.02	18:00:00	2059.38	2067.63	2059.17	2065.58	3459	0	2
2024.01.02	18:30:00	2065.46	2066.95	2064.16	2066.12	2383	0	2
2024.01.02	19:00:00	2066.12	2066.96	2062.80	2064.04	1976	0	2
2024.01.02	19:30:00	2064.03	2065.21	2061.84	2062.69	2016	0	2
2024.01.02	20:00:00	2062.73	2064.97	2061.48	2064.54	1593	0	2
2024.01.02	20:30:00	2064.51	2064.54	2060.62	2061.20	1562	0	2
2024.01.02	21:00:00	2061.20	2062.19	2060.47	2061.66	1343	0	2
2024.01.02	21:30:00	2061.66	2062.12	2060.54	2060.94	1264	0	2
2024.01.02	22:00:00	2060.94	2061.63	2059.54	2059.71	1025	0	2
2024.01.02	22:30:00	2059.71	2060.25	2058.00	2058.21	1509	0	2
2024.01.02	23:00:00	2058.44	2059.12	2058.07	2058.54	698	0	2
2024.01.02	23:30:00	2058.54	2059.29	2058.49	2059.01	541	0	2
2024.01.03	01:00:00	2058.95	2059.50	2058.58	2059.36	332	0	5
2024.01.03	01:30:00	2059.36	2060.14	2058.79	2059.60	666	0	4
2024.01.03	02:00:00	2059.60	2062.14	2059.25	2062.09	876	0	2
2024.01.03	02:30:00	2062.09	2062.12	2060.03	2060.19	1128	0	2
2024.01.03	03:00:00	2060.19	2062.21	2059.55	2061.22	1746	0	2
2024.01.03	03:30:00	2061.22	2062.60	2061.00	2062.50	1601	0	2
2024.01.03	04:00:00	2062.56	2064.46	2061.59	2064.14	1313	0	2
2024.01.03	04:30:00	2064.12	2065.18	2063.36	2064.69	1274	0	5
2024.01.03	05:00:00	2064.72	2065.69	2063.34	2063.64	1204	0	2
2024.01.03	05:30:00	2063.67	2065.37	2063.45	2065.13	934	0	6
2024.01.03	06:00:00	2065.13	2065.16	2064.45	2065.14	666	0	7
2024.01.03	06:30:00	2065.14	2065.58	2064.52	2064.85	642	0	5
2024.01.03	07:00:00	2064.85	2064.85	2063.54	2063.55	855	0	2
2024.01.03	07:30:00	2063.55	2066.02	2063.55	2064.15	1326	0	2
2024.01.03	08:00:00	2064.15	2065.48	2063.47	2064.66	1346	0	2
2024.01.03	08:30:00	2064.66	2065.12	2063.72	2064.31	1159	0	2
2024.01.03	09:00:00	2064.28	2064.28	2060.86	2061.48	1676	0	2
2024.01.03	09:30:00	2061.50	2063.86	2061.06	2062.99	1749	0	2
2024.01.03	10:00:00	2063.05	2064.35	2058.86	2060.72	2033	0	2
2024.01.03	10:30:00	2060.74	2061.75	2059.42	2060.07	2364	0	2
2024.01.03	11:00:00	2060.12	2060.62	2057.88	2058.83	2187	0	2
2024.01.03	11:30:00	2058.83	2059.15	2054.38	2056.84	2122	0	2
2024.01.03	12:00:00	2056.84	2057.22	2052.71	2053.01	1788	0	2
2024.01.03	12:30:00	2053.05	2055.97	2053.05	2054.94	1759	0	2
2024.01.03	13:00:00	2054.93	2055.68	2051.60	2052.35	1630	0	2
2024.01.03	13:30:00	2052.35	2052.36	2046.77	2047.61	2306	0	2
2024.01.03	14:00:00	2047.60	2048.13	2041.85	2043.56	2789	0	2
2024.01.03	14:30:00	2043.53	2048.38	2042.10	2045.73	2690	0	2
2024.01.03	15:00:00	2045.50	2048.03	2041.43	2042.86	3335	0	2
2024.01.03	15:30:00	2042.78	2045.03	2038.75	2041.00	3534	0	2
2024.01.03	16:00:00	2041.04	2042.35	2034.59	2037.07	3638	0	2
2024.01.03	16:30:00	2037.18	2039.71	2031.87	2037.84	3826	0	2
2024.01.03	17:00:00	2035.76	2048.76	2035.53	2037.46	4346	0	2
2024.01.03	17:30:00	2037.40	2038.91	2031.90	2032.60	3922	0	2
2024.01.03	18:00:00	2032.69	2036.07	2031.39	2034.09	3641	0	2
2024.01.03	18:30:00	2034.16	2034.69	2031.44	2032.44	3155	0	2
2024.01.03	19:00:00	2032.44	2033.77	2031.04	2032.78	2942	0	2
2024.01.03	19:30:00	2032.77	2033.42	2030.71	2033.37	2338	0	2
2024.01.03	20:00:00	2033.41	2035.24	2032.92	2034.97	2370	0	2
2024.01.03	20:30:00	2035.08	2036.34	2034.04	2035.81	1816	0	2
2024.01.03	21:00:00	2035.82	2039.23	2030.64	2038.77	3893	0	2
2024.01.03	21:30:00	2038.88	2042.24	2034.84	2036.69	3337	0	2
2024.01.03	22:00:00	2036.71	2042.13	2036.52	2041.16	2571	0	2
2024.01.03	22:30:00	2041.16	2042.32	2040.75	2040.98	2049	0	2
2024.01.03	23:00:00	2041.20	2041.80	2040.35	2041.48	834	0	2
2024.01.03	23:30:00	2041.48	2041.72	2040.71	2041.38	604	0	2
2024.01.04	01:00:00	2042.04	2043.13	2041.75	2042.60	587	0	2
2024.01.04	01:30:00	2042.59	2043.91	2042.36	2042.97	807	0	2
2024.01.04	02:00:00	2042.97	2043.20	2042.21	2043.03	898	0	4
2024.01.04	02:30:00	2043.03	2043.03	2041.61	2042.16	1031	0	2
2024.01.04	03:00:00	2042.16	2043.29	2040.72	2041.12	1756	0	2
2024.01.04	03:30:00	2041.12	2042.37	2040.14	2042.24	1739	0	2
2024.01.04	04:00:00	2042.24	2044.64	2042.24	2044.24	1828	0	2
2024.01.04	04:30:00	2044.30	2044.77	2042.63	2044.65	1238	0	2
2024.01.04	05:00:00	2044.76	2046.60	2044.19	2046.46	1124	0	2
2024.01.04	05:30:00	2046.46	2046.96	2044.62	2044.68	1079	0	2
2024.01.04	06:00:00	2044.68	2044.70	2042.41	2043.23	1030	0	2
2024.01.04	06:30:00	2043.23	2044.65	2042.68	2043.11	775	0	4
2024.01.04	07:00:00	2043.08	2043.82	2042.50	2043.48	800	0	4
2024.01.04	07:30:00	2043.48	2044.33	2042.43	2043.83	1382	0	2
2024.01.04	08:00:00	2043.83	2048.68	2043.68	2047.03	1638	0	2
2024.01.04	08:30:00	2046.99	2047.97	2045.25	2047.26	1741	0	2
2024.01.04	09:00:00	2047.26	2048.70	2046.56	2048.28	1787	0	2
2024.01.04	09:30:00	2048.28	2049.54	2046.70	2047.66	1829	0	2
2024.01.04	10:00:00	2047.77	2048.69	2046.74	2047.42	1792	0	2
2024.01.04	10:30:00	2047.50	2047.64	2045.46	2046.79	2049	0	2
2024.01.04	11:00:00	2046.79	2048.85	2046.33	2047.17	2085	0	2
2024.01.04	11:30:00	2047.17	2050.98	2047.17	2048.05	2222	0	2
2024.01.04	12:00:00	2047.99	2050.85	2046.87	2049.35	1960	0	2
2024.01.04	12:30:00	2049.35	2049.67	2046.66	2047.99	2042	0	2
2024.01.04	13:00:00	2047.99	2048.43	2047.08	2047.74	1900	0	2
2024.01.04	13:30:00	2047.73	2048.25	2044.98	2045.18	1810	0	2
2024.01.04	14:00:00	2045.18	2045.88	2043.35	2045.44	1884	0	2
2024.01.04	14:30:00	2045.44	2046.25	2044.75	2045.99	1496	0	2
2024.01.04	15:00:00	2046.10	2047.26	2042.52	2045.04	2979	0	2
2024.01.04	15:30:00	2045.04	2045.04	2038.90	2040.19	3363	0	2
2024.01.04	16:00:00	2040.24	2042.59	2037.41	2040.38	2725	0	2
2024.01.04	16:30:00	2040.38	2040.87	2036.26	2039.37	3230	0	2
2024.01.04	17:00:00	2039.36	2047.24	2039.14	2046.96	3629	0	2
2024.01.04	17:30:00	2046.96	2047.79	2043.51	2045.15	3143	0	2
2024.01.04	18:00:00	2045.23	2046.76	2044.16	2045.19	2626	0	2
2024.01.04	18:30:00	2045.21	2046.64	2044.39	2044.76	2508	0	2
2024.01.04	19:00:00	2044.80	2045.05	2041.55	2041.80	2143	0	2
2024.01.04	19:30:00	2041.75	2044.33	2040.88	2043.26	2002	0	2
2024.01.04	20:00:00	2043.26	2044.01	2041.58	2042.52	1827	0	2
2024.01.04	20:30:00	2042.51	2043.61	2042.11	2043.21	1659	0	2
2024.01.04	21:00:00	2043.19	2044.12	2042.49	2042.86	1358	0	2
2024.01.04	21:30:00	2042.84	2044.89	2042.49	2044.39	1169	0	2
2024.01.04	22:00:00	2044.40	2044.78	2043.67	2044.50	1073	0	2
2024.01.04	22:30:00	2044.50	2044.85	2043.11	2043.11	1221	0	2
2024.01.04	23:00:00	2043.13	2044.36	2043.13	2043.31	683	0	2
2024.01.04	23:30:00	2043.31	2043.88	2043.13	2043.38	333	0	2
2024.01.05	01:00:00	2043.57	2044.73	2042.85	2043.02	635	0	2
2024.01.05	01:30:00	2043.02	2044.70	2042.77	2044.26	806	0	5
2024.01.05	02:00:00	2044.26	2044.28	2043.29	2043.94	846	0	2
2024.01.05	02:30:00	2043.94	2044.73	2043.58	2044.33	1035	0	2
2024.01.05	03:00:00	2044.33	2048.29	2044.06	2046.34	2092	0	2
2024.01.05	03:30:00	2046.34	2047.67	2045.47	2046.16	1571	0	2
2024.01.05	04:00:00	2046.16	2047.87	2045.69	2047.39	1147	0	3
2024.01.05	04:30:00	2047.41	2047.41	2045.95	2046.17	1038	0	3
2024.01.05	05:00:00	2046.17	2046.44	2044.80	2045.50	1262	0	2
2024.01.05	05:30:00	2045.50	2045.92	2044.98	2045.39	790	0	2
2024.01.05	06:00:00	2045.39	2046.43	2044.52	2046.13	801	0	2
2024.01.05	06:30:00	2046.12	2046.29	2044.57	2044.58	686	0	2
2024.01.05	07:00:00	2044.62	2044.80	2043.17	2044.27	957	0	5
2024.01.05	07:30:00	2044.27	2045.22	2043.95	2044.50	1147	0	2
2024.01.05	08:00:00	2044.52	2045.13	2042.10	2042.62	1483	0	5
2024.01.05	08:30:00	2042.57	2042.78	2040.87	2042.50	1587	0	2
2024.01.05	09:00:00	2042.50	2047.03	2042.10	2044.77	2044	0	2
2024.01.05	09:30:00	2044.77	2045.21	2043.11	2043.17	1470	0	2
2024.01.05	10:00:00	2043.17	2044.46	2041.93	2042.85	2033	0	2
2024.01.05	10:30:00	2042.85	2043.21	2041.40	2042.45	1584	0	2
2024.01.05	11:00:00	2042.36	2043.83	2041.79	2042.19	1782	0	2
2024.01.05	11:30:00	2042.19	2042.58	2038.45	2038.91	1700	0	2
2024.01.05	12:00:00	2038.95	2039.26	2037.39	2037.74	1822	0	2
2024.01.05	12:30:00	2037.74	2040.29	2037.64	2040.04	1395	0	2
2024.01.05	13:00:00	2040.04	2040.36	2037.22	2037.68	1170	0	2
2024.01.05	13:30:00	2037.68	2039.38	2037.59	2039.27	1226	0	2
2024.01.05	14:00:00	2039.28	2040.74	2038.43	2038.82	1502	0	2
2024.01.05	14:30:00	2038.79	2040.98	2038.75	2040.23	1351	0	2
2024.01.05	15:00:00	2040.20	2041.77	2039.31	2039.31	2682	0	2
2024.01.05	15:30:00	2039.31	2041.89	2024.48	2039.96	4905	0	2
2024.01.05	16:00:00	2040.12	2048.70	2038.78	2046.89	4336	0	2
2024.01.05	16:30:00	2046.90	2049.22	2041.72	2046.70	4204	0	2
2024.01.05	17:00:00	2047.13	2064.01	2047.13	2059.78	4792	0	2
2024.01.05	17:30:00	2059.80	2062.73	2054.42	2054.83	4071	0	2
2024.01.05	18:00:00	2054.90	2056.26	2049.88	2050.50	3840	0	2
2024.01.05	18:30:00	2050.50	2051.89	2044.15	2045.13	3286	0	2
2024.01.05	19:00:00	2045.13	2045.43	2041.01	2041.52	3325	0	2
2024.01.05	19:30:00	2041.50	2043.68	2040.46	2042.00	3081	0	2
2024.01.05	20:00:00	2042.01	2043.58	2040.54	2043.25	2814	0	2
2024.01.05	20:30:00	2043.25	2048.52	2043.09	2048.22	2293	0	2
2024.01.05	21:00:00	2048.25	2050.37	2047.31	2047.46	1929	0	2
2024.01.05	21:30:00	2047.47	2048.38	2045.01	2045.79	1693	0	2
2024.01.05	22:00:00	2045.79	2045.81	2043.80	2044.20	1469	0	2
2024.01.05	22:30:00	2044.30	2044.93	2042.90	2043.64	1374	0	2
2024.01.05	23:00:00	2043.83	2044.96	2043.83	2044.86	717	0	2
2024.01.05	23:30:00	2044.86	2046.15	2044.00	2045.53	642	0	2
2024.01.08	01:00:00	2044.79	2045.67	2043.33	2044.42	960	0	2
2024.01.08	01:30:00	2044.42	2044.76	2042.92	2044.25	748	0	2
2024.01.08	02:00:00	2044.25	2045.95	2043.75	2045.87	784	0	2
2024.01.08	02:30:00	2045.87	2046.28	2045.44	2046.04	669	0	4
2024.01.08	03:00:00	2046.04	2046.60	2044.54	2045.88	1746	0	2
2024.01.08	03:30:00	2045.86	2045.92	2042.88	2043.76	1867	0	2
2024.01.08	04:00:00	2043.76	2043.79	2041.82	2042.50	1460	0	2
2024.01.08	04:30:00	2042.50	2043.46	2041.21	2041.30	1450	0	4
2024.01.08	05:00:00	2041.30	2041.48	2039.43	2040.05	1539	0	2
2024.01.08	05:30:00	2040.05	2040.31	2035.09	2036.11	1586	0	2
2024.01.08	06:00:00	2036.22	2037.63	2035.62	2036.93	1310	0	2
2024.01.08	06:30:00	2036.78	2036.84	2035.61	2035.77	1049	0	2
2024.01.08	07:00:00	2035.77	2036.12	2034.58	2034.97	1212	0	2
2024.01.08	07:30:00	2034.96	2035.19	2027.11	2030.78	2140	0	2
2024.01.08	08:00:00	2030.78	2032.65	2030.34	2031.90	1803	0	2
2024.01.08	08:30:00	2031.94	2033.29	2031.30	2032.94	1686	0	2
2024.01.08	09:00:00	2032.94	2033.19	2028.67	2030.22	1997	0	2
2024.01.08	09:30:00	2030.22	2032.86	2029.02	2031.39	1907	0	2
2024.01.08	10:00:00	2031.28	2031.82	2027.82	2029.33	2589	0	2
2024.01.08	10:30:00	2029.33	2030.75	2027.36	2028.29	2599	0	2
2024.01.08	11:00:00	2028.29	2030.12	2026.54	2028.23	2070	0	2
2024.01.08	11:30:00	2028.23	2031.74	2027.41	2029.09	2149	0	2
2024.01.08	12:00:00	2029.14	2029.56	2027.54	2028.12	1881	0	2
2024.01.08	12:30:00	2028.16	2028.57	2026.98	2027.60	1563	0	2
2024.01.08	13:00:00	2027.60	2027.90	2016.77	2022.53	2363	0	2
2024.01.08	13:30:00	2022.55	2023.26	2019.65	2020.12	2032	0	2
2024.01.08	14:00:00	2020.12	2021.11	2019.40	2020.08	1946	0	2
2024.01.08	14:30:00	2020.08	2024.89	2018.94	2024.62	1849	0	2
2024.01.08	15:00:00	2024.64	2025.46	2020.47	2022.03	3033	0	2
2024.01.08	15:30:00	2022.06	2023.41	2018.46	2018.99	3202	0	2
2024.01.08	16:00:00	2018.93	2021.87	2018.53	2020.31	2869	0	2
2024.01.08	16:30:00	2020.06	2027.23	2019.24	2026.44	3704	0	2
2024.01.08	17:00:00	2026.44	2030.51	2025.57	2030.36	3302	0	2
2024.01.08	17:30:00	2030.36	2034.85	2030.14	2034.15	3159	0	2
2024.01.08	18:00:00	2034.27	2036.89	2033.65	2033.80	2999	0	2
2024.01.08	18:30:00	2033.82	2034.33	2031.42	2032.21	2241	0	2
2024.01.08	19:00:00	2032.22	2033.05	2029.41	2029.95	2183	0	2
2024.01.08	19:30:00	2029.95	2029.95	2027.09	2027.68	2179	0	2
2024.01.08	20:00:00	2027.68	2027.97	2026.42	2026.86	1810	0	2
2024.01.08	20:30:00	2026.88	2028.28	2026.41	2026.57	1511	0	2
2024.01.08	21:00:00	2026.57	2028.54	2026.55	2028.32	1120	0	2
2024.01.08	21:30:00	2028.32	2029.60	2027.93	2029.38	978	0	2
2024.01.08	22:00:00	2029.40	2029.86	2026.16	2027.31	1190	0	2
2024.01.08	22:30:00	2027.31	2027.54	2026.16	2027.22	1389	0	2
2024.01.08	23:00:00	2027.19	2028.75	2027.13	2028.64	617	0	2
2024.01.08	23:30:00	2028.65	2028.74	2027.64	2028.01	564	0	2
2024.01.09	01:00:00	2028.04	2028.93	2027.95	2028.88	482	0	14
2024.01.09	01:30:00	2028.90	2030.95	2028.58	2030.69	822	0	6
2024.01.09	02:00:00	2030.71	2034.86	2030.66	2033.86	1302	0	2
2024.01.09	02:30:00	2033.86	2034.96	2033.85	2034.39	1332	0	2
2024.01.09	03:00:00	2034.39	2035.65	2032.12	2032.57	1944	0	2
2024.01.09	03:30:00	2032.57	2033.57	2031.18	2032.25	1663	0	2
2024.01.09	04:00:00	2032.25	2035.87	2032.15	2035.00	1645	0	2
2024.01.09	04:30:00	2035.00	2035.70	2033.41	2034.09	1213	0	2
2024.01.09	05:00:00	2034.19	2034.90	2033.03	2034.36	1121	0	2
2024.01.09	05:30:00	2034.36	2034.50	2033.11	2033.61	829	0	2
2024.01.09	06:00:00	2033.61	2034.94	2032.91	2032.91	932	0	2
2024.01.09	06:30:00	2032.91	2033.82	2032.29	2032.88	920	0	3
2024.01.09	07:00:00	2032.88	2033.09	2031.74	2031.85	829	0	2
